,Hymn Number,Hymn Title,Hymn Text
817,550,,
818,551," Awake, O Sleeper",
819,552," Here, O Lord, Your Servants Gather",
820,553, And Are We Yet Alive,". And are we yet alive,
and see each other's face?
Glory and thanks to Jesus give
for his almighty grace!. Preserved by power divine
to full salvation here,
again in Jesus' praise we join,
and in his sight appear.. What troubles have we seen,
what mighty conflicts past,
fightings without, and fears within,
since we assembled last!. Yet out of all the Lord
hath brought us by his love;
and still he doth his help afford,
and hides our life above.. Then let us make our boast
of his redeeming power,
which saves us to the uttermost,
till we can sin no more.. Let us take up the cross
till we the crown obtain,
and gladly reckon all things loss
so we may Jesus gain."
821,553,,
822,554, All Praise to Our Redeeming Lord," All praise to our redeeming Lord,
who joins us by his grace,
and bids us, each to each restored,
together seek his face. He bids us build each other up;
and, gathered into one,
to our high calling’s glorious hope
we hand in hand go on. The gift which he on one bestows,
we all delight to prove,
the grace through every vessel flows
in purest streams of love. E’en now we think and speak the same,
and cordially agree,
concentered all, through Jesus’ name,
in perfect harmony. We all partake the joy of one;
the common peace we feel,
a peace to sensual minds unknown,
a joy unspeakable. And if our fellowship below
in Jesus be so sweet,
what height of rapture shall we know
when round his throne we meet!"
823,554,,
824,555, Forward Through the Ages,". Forward through the ages,
in unbroken line,
move the faithful spirits
at the call divine;
gifts in differing measure,
hearts of one accord,
manifold the service,
one the sure reward.efrain:
Forward through the ages,
in unbroken line,
move the faithful spirits
at the call divine.. Wider grows the kingdom,
reign of love and light;
for it we must labor,
till our faith is sight.
Prophets have proclaimed it,
martyrs testified,
poets sung its glory,
heroes for it died. [Refrain]. Not alone we conquer,
not alone we fall;
in each loss or triumph
lose or triumph all.
Bound by God's far purpose
in one living whole,
move we on together
to the shining goal. [Refrain]"
825,555,,
826,556, Litany for Christian Unity,
827,557, Blest Be the Tie That Binds,". Blest be the tie that binds
our hearts in Christian love;
the fellowship of kindred minds
is like to that above.. Before our Father's throne
we pour our ardent prayers;
our fears, our hopes, our aims are one,
our comforts and our cares.. We share each other's woes,
our mutual burdens bear;
and often for each other flows
the sympathizing tear.. When we asunder part,
it gives us inward pain;
but we shall still be joined in heart,
and hope to meet again."
828,557,,
829,558, We Are the Church,
830,558,,
831,559, Christ Is Made the Sure Foundation,". Christ is made the sure foundation,
Christ the head and cornerstone;
chosen of the Lord and precious,
binding all the church in one;
holy Zion's help forever,
and her confidence alone.. To this temple, where we call thee,
come, O Lord of Hosts, today!
With thy faithful loving-kindness
hear thy people as they pray,
and thy fullest benediction
shed within its walls alway.. Here vouchsafe to all thy servants
what they ask of thee to gain;
what they gain from thee forever
with the blessed to retain,
and hereafter in thy glory
evermore with thee to reign.. Laud and honor to the Father,
laud and honor to the Son,
laud and honor to the Spirit,
ever three and ever one;
one in might and one in glory,
while unending ages run."
832,559,,
833,560, Help Us Accept Each Other," Help us accept each other as Christ accepted us;
teach us as sister, brother, each person to embrace.
Be present, Lord, among us, and bring us to believe
we are ourselves accepted and meant to love and live. Teach us, O Lord, your lessons, as in our daily life
we struggle to be human and search for hope and faith.
Teach us to care for people, for all, not just for some,
to love them as we find them, or as they may become. Let your acceptance change us, so that we may be moved
in living situations to do the truth in love;
to practice your acceptance, until we know by heart
the table of forgiveness and laughter's healing art. Lord, for today's encounters with all who are in need,
who hunger for acceptance, for righteousness and bread,
we need new eyes for seeing, new hands for holding on;
renew us with your Spirit; Lord, free us, make us one!"
834,560,,
835,561," Jesus, United by Thy Grace",". Jesus, united by thy grace
and each to each endeared,
with confidence we seek thy face
and know our prayer is heard.. Help us to help each other, Lord,
each other's cross to bear;
let all their friendly aid afford,
and feel each other's care.. Up unto thee, our living Head,
let us in all things grow;
till thou hast made us free indeed
and spotless here below.. Touched by the lodestone of thy love,
let all our hearts agree,
and ever toward each other move,
and ever move toward thee.. To thee, inseparably joined,
let all our spirits cleave;
O may we all the loving mind
that was in thee receive.. This is the bond of perfectness,
thy spotless charity;
O let us, still we pray, possess
the mind that was in thee."
836,561,,
837,562," Jesus, Lord, We Look to Thee",". Jesus, Lord, we look to thee;
let us in thy name agree;
show thyself the Prince of Peace,
bid our strife forever cease.. By thy reconciling love
every stumbling block remove;
each to each unite, endear;
come, and spread thy banner here.. Make us of one heart and mind,
gentle, courteous, and kind,
lowly, meek, in thought and word,
altogether like our Lord.. Let us for each other care,
each the other's burdens bear;
to thy church the pattern give,
show how true believers live.. Free from anger and from pride,
let us thus in God abide;
all the depths of love express,
all the heights of holiness.. Let us then with joy remove
to the family above;
on the wings of angels fly,
show how true believers die."
838,562,,
839,563," Father, We Thank You",
840,564, For the Unity of Christ's Body,
841,565," Father, We Thank You",
842,566, Blest Be the Dear Uniting Love,". Blest be the dear uniting love
that will not let us part;
our bodies may far off remove,
we still are one in heart.. Joined in one spirit to our Head,
where he appoints we go,
and still in Jesus' footsteps tread,
and do his work below.. O may we ever walk in him,
and nothing know beside,
nothing desire, nothing esteem,
but Jesus crucified!. We all are one who him receive,
and each with each agree,
in him the One, the Truth, we live;
blest point of unity!. Partakers of the Savior's grace,
the same in mind and heart,
nor joy, nor grief, nor time, nor place,
nor life, nor death can part."
843,566,,
844,567, Heralds of Christ,". Heralds of Christ, who bear the King's commands,
immortal tidings in your mortal hands,
pass on and carry swift the news you bring;
make straight, make straight the highway of the King.. Through desert ways, dark fen, and deep morass,
through jungles, sluggish seas, and mountain pass,
build now the road, and falter not, nor stay;
prepare across the earth the King's highway.. Lord, give us faith and strength the road to build,
to see the promise of the day fulfilled,
when war shall be no more, and strife shall cease
upon the highway of the Prince of Peace."
845,567,,
846,568, Christ for the World We Sing,". Christ for the world we sing,
the world to Christ we bring,
with loving zeal;
the poor, and them that mourn,
the faint and overborne,
sin-sick and sorrow-worn,
whom Christ doth heal.. Christ for the world we sing,
the world to Christ we bring,
with fervent prayer;
the wayward and the lost,
by restless passions tossed,
redeemed at countless cost,
from dark despair.. Christ for the world we sing,
the world to Christ we bring,
with one accord;
with us the work to share,
with us reproach to dare,
with us the cross to bear,
for Christ our Lord.. Christ for the world we sing,
the world to Christ we bring,
with joyful song;
the newborn souls, whose days,
reclaimed from error's ways,
inspired with hope and praise,
to Christ belong."
847,568,,
848,569, We've a Story to Tell to the Nations,". We've a story to tell to the nations,
that shall turn their hearts to the right,
a story of truth and mercy,
a story of peace and light,
a story of peace and light.efrain:
For the darkness shall turn to dawning,
and the dawning to noonday bright;
and Christ's great kingdom shall come on earth,
the kingdom of love and light.. We've a song to be sung to the nations,
that shall lift their hearts to the Lord,
a song that shall conquer evil
and shatter the spear and sword,
and shatter the spear and sword.
(Refrain). We've a message to give to the nations,
that the Lord who reigneth above
hath sent us his Son to save us,
and show us that God is love,
and show us that God is love.
(Refrain). We've a Savior to show to the nations,
who the path of sorrow hath trod,
that all of the world's great peoples
might come to the truth of God,
might come to the truth of God.
(Refrain)"
849,569,,
850,570, Prayer of Ignatius of Loyola,
851,571," Go, Make of All Disciples",
852,572, Pass It On,
853,573," O Zion, Haste",". O Zion, haste, thy mission high fulfilling,
to tell to all the world that God is light,
that he who made all nations is not willing
one soul should perish, lost in shades of night.efrain:
Publish glad tidings, tidings of peace;
tidings of Jesus, redemption and release.. Behold how many thousands still are lying
bound in the darksome prisonhouse of sin,
with none to tell them of the Savior's dying,
or of the life he died for them to win.
(Refrain). Proclaim to every people, tongue, and nation
that God, in whom they live and move, is love;
tell how he stooped to save his lost creation,
and died on earth that we might live above.
(Refrain). Give of thine own to bear the message glorious;
give of thy wealth to speed them on their way;
pour out thy soul for them in prayer victorious;
O Zion, haste to bring the brighter day.
(Refrain)"
854,573,,
855,574, For the Renewal of the Church,
856,575," Onward, Christian Soldiers",". Onward, Christian soldiers, marching as to war,
with the cross of Jesus going on before.
Christ, the royal Master, leads against the foe;
forward into battle see his banners go!efrain:
Onward, Christian soldiers, marching as to war,
with the cross of Jesus going on before.. At the sign of triumph Satan's host doth flee;
on then, Christian soldiers, on to victory!
Hell's foundations quiver at the shout of praise;
brothers, lift your voices, loud your anthems raise.
(Refrain). Like a mighty army moves the church of God;
brothers, we are treading where the saints have trod.
We are not divided, all one body we,
one in hope and doctrine, one in charity.
(Refrain). Crowns and thrones may perish, kingdoms rise and wane,
but the church of Jesus constant will remain.
Gates of hell can never gainst that church prevail;
we have Christ's own promise, and that cannot fail.
(Refrain). Onward then, ye people, join our happy throng,
blend with ours your voices in the triumph song.
Glory, laud, and honor unto Christ the King,
this through countless ages men and angels sing.
(Refrain)"
857,575,,
858,576," Rise Up, O Men of God",". Rise up, O men* of God!
Have done with lesser things.
Give heart and mind and soul and strength
to serve the King of kings.. Rise up, O men of God!
The kingdom tarries long.
Bring in the day of brotherhood
and end the night of wrong.. Rise up, O men of God!
The church for you doth wait,
her strength unequal to her task;
rise up, and make her great!. Lift high the cross of Christ!
Tread where his feet have trod.
As brothers of the Son of Man,
rise up, O men of God! ""Ye saints"" may be substituted for ""O men"""
859,576,,
860,577, God of Grace and God of Glory," God of grace and God of glory,
on the people pour thy power;
crown thine ancient church's story,
bring her bud to glorious flower.
Grant us wisdom, grant us courage,
for the facing of this hour,
for the facing of this hour. Lo! the hosts of evil round us
scorn thy Christ, assail his ways!
Fears and doubts too long have bound us;
free our hearts to work and praise.
Grant us wisdom, grant us courage,
for the living of these days,
for the living of these days. Cure thy children's warring madness,
bend our pride to thy control;
shame our wanton, selfish gladness,
rich in things and poor in soul.
Grant us wisdom, grant us courage,
lest we miss thy kingdom's goal,
lest we miss thy kingdom's goal. Save us from weak resignation
to the evils we deplore;
let the search for thy salvation
be our glory evermore.
Grant us wisdom, grant us courage,
serving thee whom we adore,
serving thee whom we adore."
861,577,,
862,578, God of Love and God of Power,". God of love and God of power,
grant us in this burning hour
grace to ask these gifts of thee,
daring hearts and spirits free.
God of love and God of power,
thou hast called us for this hour.. We are not the first to be
banished by our fears from thee;
give us courage, let us hear
heaven's trumpets ringing clear.
God of love and God of power,
thou hast called us for this hour.. All our lives belong to thee,
thou our final loyalty;
slaves are we whene'er we share
that devotion anywhere.
God of love and God of power,
thou hast called us for this hour.. God of love and God of power,
make us worthy of this hour;
offering lives if it's thy will,
keeping free our spirits still.
God of love and God of power,
thou hast called us for this hour."
863,578,,
864,579," Lord God, Your Love Has Called Us Here","o view this media, please accept the license agreement:n order to use resources from the Hope Publishing Company, you must reside in the United States or Canada. Hope Publishing Company owns or administers the contents in these territories.
You may download one copy of this selection for your own personal use. To make any further copies or to perform the work you must get permission from Hope Publishing Company or belong to and report the copying activity to CCLI, LicenSing or OneLicense.net. By selecting ""I Agree"" you are verifying that you reside in the U.S. or Canada and will only legally use this selection."
865,579,,
866,580," Lead On, O King Eternal",". Lead on, O King eternal,
the day of march has come;
henceforth in fields of conquest
thy tents shall be our home.
Through days of preparation
thy grace has made us strong;
and now, O King eternal,
we lift our battle song.. Lead on, O King eternal,
till sin's fierce war shall cease,
and holiness shall whisper
the sweet amen of peace.
For not with swords loud clashing,
nor roll of stirring drums;
with deeds of love and mercy
the heavenly kingdom comes.. Lead on, O King eternal,
we follow, not with fears,
for gladness breaks like morning
where'er thy face appears.
Thy cross is lifted o'er us,
we journey in its light;
the crown awaits the conquest;
lead on, O God of might."
867,580,,
868,581," Lord, Whose Love Through Humble Service",
869,582, Whom Shall I Send?,
870,582,,
871,583, You Are the Seed,
872,584," Lord, You Give the Great Commission",
873,584,,
874,585, This Little Light of Mine," This little light of mine, I'm goin'a let it shine,
this little light of mine, I'm goin'a let it shine;
this little light of mine, I'm goin'a let it shine,
let it shine, let it shine, let it shine. (let it shine) Everywhere I go All through the night"
875,585,,
876,586, Let My People Seek Their Freedom,
877,587, Bless Thou the Gifts,"less thou the gifts our hands have brought;
bless thou the work our hearts have planned.
Ours is the faith, the will, the thought;
the rest, O God, is in thy hand."
878,587b, Bless Thou the Gifts,"less thou the gifts our hands have brought;
bless thou the work our hearts have planned.
Ours is the faith, the will, the thought;
the rest, O God, is in thy hand."
879,588, All Things Come of Thee,"ll things come of thee, O Lord;
and of thine own have we given thee."
880,588,,
881,589," The Church of Christ, in Every Age",
882,589,,
883,590, Christ Loves the Church,"o view this media, please accept the license agreement:n order to use resources from the Hope Publishing Company, you must reside in the United States or Canada. Hope Publishing Company owns or administers the contents in these territories.
You may download one copy of this selection for your own personal use. To make any further copies or to perform the work you must get permission from Hope Publishing Company or belong to and report the copying activity to CCLI, LicenSing or OneLicense.net. By selecting ""I Agree"" you are verifying that you reside in the U.S. or Canada and will only legally use this selection."
884,590,,
885,591, Rescue the Perishing,". Rescue the perishing, care for the dying,
snatch them in pity from sin and the grave;
weep o'er the erring one, lift up the fallen,
tell them of Jesus, the mighty to save.efrain:
Rescue the perishing, care for the dying;
Jesus is merciful, Jesus will save.. Though they are slighting him, still he is waiting,
waiting the penitent child to receive;
plead with them earnestly, plead with them gently;
he will forgive if they only believe.
(Refrain). Down in the human heart, crushed by the tempter,
feelings lie buried that grace can restore;
touched by a loving heart, wakened by kindness,
chords that were broken will vibrate once more.
(Refrain). Rescue the perishing, duty demands it;
strength for thy labor the Lord will provide;
back to the narrow way patiently win them;
tell the poor wanderer a Savior has died.
(Refrain)"
886,591,,
887,592, When the Church of Jesus,
888,592,,
889,593," Here I Am, Lord",
890,594," Come, Divine Interpreter","ome, divine Interpreter,
bring me eyes thy book to read,
ears the mystic words to hear,
words which did from thee proceed,
words that endless bliss impart,
kept in an obedient heart.ll who read, or hear, are blessed,
if thy plain commands we do;
of thy kingdom here possessed,
thee we shall in glory view
when thou comest on earth to abide,
reign triumphant at thy side."
891,594,,
892,595, Whether the Word Be Preached or Read,"hether the Word be preached or read,
no saving benefit I gain
from empty sounds or letters dead;
unprofitable all and vain,
unless by faith thy word I hear
and see its heavenly character.nmixed with faith, the Scripture gives
no comfort, life, or light to see,
but me in darker darkness leaves,
implunged in deeper misery,
overwhelmed with nature's sorest ills.
The Spirit saves, the letter kills.f God enlighten through his Word,
I shall my kind Enlightener bless;
but void and naked of my Lord,
what are all verbal promises?
Nothing to me, till faith divine
inspire, inspeak, and make them mine.esus, the appropriating grace
'tis thine on sinners to bestow.
Open mine eyes to see thy face,
open my heart thyself to know.
And then I through thy Word obtain
sure present, and eternal gain."
893,595,,
894,596," Blessed Jesus, at Thy Word",". Blessed Jesus, at thy word
we are gathered all to hear thee;
let our hearts and souls be stirred
now to seek and love and fear thee,
by thy teachings sweet and holy,
drawn from earth to love thee solely.. All our knowledge, sense, and sight
lie in deepest darkness shrouded,
till thy spirit breaks our night
with the beams of truth unclouded.
Thou alone to God canst win us;
thou must work all good within us.. Glorious Lord, thyself impart!
Light of light, from God proceeding,
open thou our ears and heart;
help us by thy spirit's pleading;
hear the cry thy people raises;
hear, and bless our prayers and praises."
895,596,,
896,597, For the Spirit of Truth,
897,598, O Word of God Incarnate,". O Word of God incarnate,
O Wisdom from on high,
O Truth unchanged, unchanging,
O Light of our dark sky:
we praise you for the radiance
that from the hallowed page,
a lantern to our footsteps,
shines on from age to age.. The church from you, our Savior,
received the gift divine,
and still that light is lifted
o'er all the earth to shine.
It is the sacred vessel
where gems of truth are stored;
it is the heaven-drawn picture
of Christ, the living Word.. The Scripture is a banner
before God's host unfurled;
it is a shining beacon
above the darkling world.
It is the chart and compass
that o'er life's surging tide,
mid mists and rocks and quicksands,
to you, O Christ, will guide.. O make your church, dear Savior,
a lamp of purest gold,
to bear before the nations
your true light as of old.
O teach your wandering pilgrims
by this their path to trace,
till, clouds and darkness ended,
they see you face to face."
898,598,,
899,599, Break Thou the Bread of Life,". Break thou the bread of life, dear Lord, to me,
as thou didst break the loaves beside the sea;
beyond the sacred page I seek thee, Lord;
my spirit pants for thee, O Living Word!. Bless thou the truth, dear Lord, to me, to me,
as thou didst bless the bread by Galilee;
then shall all bondage cease, all fetters fall;
and I shall find my peace, my all in all."
900,599,,
901,600, Wonderful Words of Life,". Sing them over again to me,
wonderful words of life;
let me more of their beauty see,
wonderful words of life;
words of life and beauty
teach me faith and duty.efrain:
Beautiful words, wonderful words,
wonderful words of life.
Beautiful words, wonderful words,
wonderful words of life.. Christ, the blessed one, gives to all
wonderful words of life;
sinner, list to the loving call,
wonderful words of life;
all so freely given,
wooing us to heaven.
(Refrain). Sweetly echo the gospel call,
wonderful words of life;
offer pardon and peace to all,
wonderful words of life;
Jesus, only Savior,
sanctify forever.
(Refrain)"
902,600,,
903,601, Thy Word Is a Lamp,
904,602, Concerning the Scriptures,
905,603," Come, Holy Ghost, Our Hearts Inspire",". Come, Holy Ghost, our hearts inspire,
let us thine influence prove;
source of the old prophetic fire,
fountain of life and love.. Come, Holy Ghost (for moved by thee
the prophets wrote and spoke),
unlock the truth, thyself the key,
unseal the sacred book.. Expand thy wings, celestial Dove,
brood o'er our nature's night;
on our disordered spirits move,
and let there now be light.. God, through the Spirit we shall know
if thou within us shine,
and sound, with all thy saints below,
the depths of love divine."
906,603,,
907,604, Praise and Thanksgiving Be to God,
908,605," Wash, O God, Our Sons and Daughters",
909,606," Come, Let Us Use the Grace Divine",". Come, let us use the grace divine,
and all with one accord,
in a perpetual covenant
join ourselves to Christ the Lord;
Give up ourselves, thru Jesus' power,
his name to glorify;
and promise, in this sacred hour,
for God to live and die.. The covenant we this moment make
be ever kept in mind;
we will no more our God forsake,
or cast these words behind.
We never will throw off the fear
of God who hears our vow;
and if thou art well pleased to hear,
come down and meet us now.. Thee, Father, Son, and Holy Ghost,
let all our hearts receive,
present with thy celestial host
the peaceful answer give;
to each covenant the blood apply
which takes our sins away,
and register our names on high
and keep us to that day!"
910,606,,
911,607, A Covenant Prayer in the Wesleyan Tradition,
912,608, This Is the Spirit's Entry Now,
913,609, You Have Put On Christ,
914,610, We Know That Christ Is Raised,
915,611," Child of Blessing, Child of Promise",
916,612," Deck Thyself, My Soul, with Gladness"," Deck thyself, my soul, with gladness,
leave the gloomy haunts of sadness.
Come into the daylight’s splendor;
there with joy thy praises render
unto Christ, whose grace unbounded
hath this wondrous banquet founded.
High o’er all the heavens he reigneth,
yet to dwell with thee he deigneth. Sun, who all my life dost brighten;
Light, who dost my soul enlighten;
Joy, the best that any knoweth;
Fount, whence all my being floweth;
at thy feet I cry, my Maker,
let me be a fit partaker
of this blessed food from heaven,
for our good, thy glory, given. Jesus, bread of life, I pray thee,
let me gladly here obey thee;
never to my hurt invited,
be thy love with love requited.
From this banquet let me measure,
Lord, how vast and deep its treasure;
through the gifts thou here dost give me,
as thy guest in heaven receive me."
917,612,,
918,613, O Thou Who This Mysterious Bread," O Thou who this mysterious bread
didst in Emmaus break,
return, herewith our souls to feed,
and to thy followers speak. Unseal the volume of thy grace,
apply the gospel word;
open our eyes to see thy face,
our hearts to know the Lord. Of thee communing still, we mourn
till thou the veil remove;
talk with us, and our hearts shall burn
with flames of fervent love. Enkindle now the heavenly zeal,
and make thy mercy known,
and give our pardoned souls to feel
that God and love are one."
919,613,,
920,614, For the Bread Which You Have Broken," For the bread which you have broken,
for the wine which you have poured,
for the words which you have spoken,
now we give you thanks, O Lord. By this pledge that you do love us,
by your gift of peace restored,
by your call to heaven above us,
hallow all our lives, O Lord. With our sainted ones in glory
seated at the heavenly board,
may the church that's waiting for you
keep love’s tie unbroken, Lord. In your service, Lord, defend us,
in our hearts keep watch and ward;
in the world where you have sent us,
let your kingdom come, O Lord."
921,614,,
922,615, For the Bread Which You Have Broken,
923,616," Come, Sinners, to the Gospel Feast",". Come, sinners, to the gospel feast,
let every soul be Jesus' guest.
Ye need not one be left behind,
for God hath bid all humankind.. Do not begin to make excuse;
ah! do not you his grace refuse;
your worldly cares and pleasures
leave, and take what Jesus hath to give.. Come and partake the gospel feast,
be saved from sin, in Jesus rest;
O taste the goodness of our God,
and eat his flesh and drink his blood.. See him set forth before your eyes;
behold the bleeding sacrifice;
his offered love make haste to embrace,
and freely now be saved by grace.. Ye who believe his record true
shall sup with him and he with you;
come to the feast, be saved from sin,
for Jesus waits to take you in."
924,616,,
925,617, I Come with Joy,
926,617,,
927,618, Let Us Break Bread Together," Let us break bread together on our knees, (on our knees)
let us break bread together on our knees. (on our knees)
When I fall on my knees with my face to the rising sun,
O Lord, have mercy on me. (on me) Let us drink wine together on our knees, (on our knees)
let us drink wine together on our knees. (on our knees)
When I fall on my knees with my face to the rising sun,
O Lord, have mercy on me. (on me) Let us praise God together on our knees, (on our knees)
let us praise God together on our knees. (on our knees)
When I fall on my knees with my face to the rising sun,
O Lord, have mercy on me. (on me) Let us praise God together on our knees, (on our knees)
let us praise God together on our knees, (on our knees)
When I fall on my knees with my face to the rising sun,
O Lord, have mercy if you please. (if you please)"
928,618,,
929,619, Now the Silence,
930,619,,
931,620," One Bread, One Body",
932,621," Be Present at Our Table, Lord","e present at our table, Lord;
be here and everywhere adored;
thy creatures bless, and grant that we
may feast in paradise with thee."
933,621,,
934,622, There Is a Fountain Filled with Blood,". There is a fountain filled with blood
drawn from Emmanuel's veins;
and sinners plunged beneath that flood
lose all their guilty stains.
Lose all their guilty stains,
lose all their guilty stains;
and sinners plunged beneath that flood
lose all their guilty stains.. The dying thief rejoiced to see
that fountain in his day;
and there may I, though vile as he,
wash all my sins away.
Wash all my sins away,
wash all my sins away;
and there may I, though vile as he,
wash all my sins away.. Dear dying Lamb, thy precious blood
shall never lose its power
till all the ransomed church of God
be saved, to sin no more.
Be saved, to sin no more,
be saved, to sin no more;
till all the ransomed church of God
be saved, to sin no more.. E'er since, by faith, I saw the stream
thy flowing wounds supply,
redeeming love has been my theme,
and shall be till I die.
And shall be till I die,
and shall be till I die;
redeeming love has been my theme,
and shall be till I die.. Then in a nobler, sweeter song,
I'll sing thy power to save,
when this poor lisping, stammering tongue
lies silent in the grave.
Lies silent in the grave,
lies silent in the grave;
when this poor lisping, stammering tongue
lies silent in the grave."
935,622,,
936,623," Here, O My Lord, I See Thee",". Here, O my Lord, I see thee face to face;
here would I touch and handle things unseen;
here grasp with firmer hand eternal grace,
and all my weariness upon thee lean.. This is the hour of banquet and of song;
this is the heavenly table spread for me;
here let me feast, and feasting, still prolong
the hallowed hour of fellowship with thee.. Here would I feed upon the bread of God,
here drink with thee the royal wine of heaven;
here would I lay aside each earthly load,
here taste afresh the calm of sin forgiven.. Too soon we rise; the symbols disappear;
the feast, though not the love, is past and gone.
The bread and wine remove; but thou art here,
nearer than ever, still my shield and sun.. Feast after feast thus comes and passes by;
yet, passing, points to the glad feast above,
giving sweet foretaste of the festal joy,
the Lamb's great bridal feast of bliss and love."
937,623,,
938,624, Bread of the World,". Bread of the world in mercy broken,
wine of the soul in mercy shed,
by whom the words of life were spoken,
and in whose death our sins are dead:. Look on the heart by sorrow broken,
look on the tears by sinners shed;
and be thy feast to us the token
that by thy grace our souls are fed."
939,624b, Bread of the World,". Bread of the world in mercy broken,
wine of the soul in mercy shed,
by whom the words of life were spoken,
and in whose death our sins are dead:. Look on the heart by sorrow broken,
look on the tears by sinners shed;
and be thy feast to us the token
that by thy grace our souls are fed."
940,625," Come, Let Us Eat",
941,626, Let All Mortal Flesh Keep Silence,". Let all mortal flesh keep silence,
and with fear and trembling stand;
ponder nothing earthly-minded,
for with blessing in his hand,
Christ our God to earth descendeth,
our full homage to demand.. King of kings, yet born of Mary,
as of old on earth he stood,
Lord of lords, in human vesture,
in the body and the blood;
he will give to all the faithful
his own self for heavenly food.. Rank on rank the host of heaven
spreads its vanguard on the way,
as the Light of light descendeth
from the realms of endless day,
that the powers of hell may vanish
as the darkness clears away.. At his feet the six-winged seraph,
cherubim, with sleepless eye,
veil their faces to the presence,
as with ceaseless voice they cry:
Alleluia, Alleluia,
Alleluia, Lord Most High!"
942,626,,
943,627, O the Depth of Love Divine," O the depth of love divine,
the unfathomable grace!
Who shall say how bread and wine
God into us conveys!
How the bread his flesh imparts,
how the wine transmits his blood,
fills his faithful people’s hearts
with all the life of God! Let the wisest mortals show
how we the grace receive;
feeble elements bestow
a power not theirs to give.
Who explains the wondrous way,
how through these the virtue came?
These the virtue did convey,
yet still remain the same. How can spirits heavenward rise,
by earthly matter fed,
drink herewith divine supplies
and eat immortal bread?
Ask the Father’s wisdom how:
Christ who did the means ordain;
angels round our altars bow
to search it out, in vain. Sure and real is the grace,
the manner be unknown;
only meet us in thy ways
and perfect us in one.
Let us taste the heavenly powers,
Lord, we ask for nothing more.
Thine to bless, ’tis only ours
to wonder and adore."
944,627b, O the Depth of Love Divine," O the depth of love divine,
the unfathomable grace!
Who shall say how bread and wine
God into us conveys!
How the bread his flesh imparts,
how the wine transmits his blood,
fills his faithful people’s hearts
with all the life of God! Let the wisest mortals show
how we the grace receive;
feeble elements bestow
a power not theirs to give.
Who explains the wondrous way,
how through these the virtue came?
These the virtue did convey,
yet still remain the same. How can spirits heavenward rise,
by earthly matter fed,
drink herewith divine supplies
and eat immortal bread?
Ask the Father’s wisdom how:
Christ who did the means ordain;
angels round our altars bow
to search it out, in vain. Sure and real is the grace,
the manner be unknown;
only meet us in thy ways
and perfect us in one.
Let us taste the heavenly powers,
Lord, we ask for nothing more.
Thine to bless, ’tis only ours
to wonder and adore."
945,628, Eat This Bread,
946,629, You Satisfy the Hungry Heart,
947,630, Become to Us the Living Bread,
948,631, O Food to Pilgrims Given,". O food to pilgrims given,
O bread of life from heaven,
O manna from on high!
We hunger; Lord, supply us,
nor thy delights deny us,
whose hearts to thee draw nigh.. O stream of love past telling,
O purest fountain, welling
from out the Savior's side!
We faint with thirst; revive us,
of thine abundance give us,
and all we need provide.. O Jesus, by thee bidden,
we here adore thee, hidden
in forms of bread and wine.
Grant when the veil is risen,
we may behold, in heaven,
thy countenance divine."
949,631,,
950,632, Draw Us in the Spirit's Tether,
951,633, The Bread of Life for All is Broken,
952,634, Now Let Us from This Table Rise,"o view this media, please accept the license agreement:n order to use resources from the Hope Publishing Company, you must reside in the United States or Canada. Hope Publishing Company owns or administers the contents in these territories.
You may download one copy of this selection for your own personal use. To make any further copies or to perform the work you must get permission from Hope Publishing Company or belong to and report the copying activity to CCLI, LicenSing or OneLicense.net. By selecting ""I Agree"" you are verifying that you reside in the U.S. or Canada and will only legally use this selection."
953,634,,
954,635, Because Thou Hast Said,". Because thou hast said: ""Do this for my sake,""
the mystical bread we gladly partake;
we thirst for the Spirit that flows from above,
and long to inherit thy fullness of love.. 'Tis here we look up and grasp at thy mind,
'tis here that we hope thine image to find;
the means of bestowing thy gifts we embrace;
but all things are owing to Jesus' grace."
955,635,,
956,636," Christian People, Raise Your Song",
957,637, Sheaves of Summer,
958,638, This is the Feast of Victory,
959,639, Bread and Justice,
960,640, Take Our Bread,
961,641," Fill My Cup, Lord",
962,642, As Man and Woman We Were Made,"o view this media, please accept the license agreement:n order to use resources from the Hope Publishing Company, you must reside in the United States or Canada. Hope Publishing Company owns or administers the contents in these territories.
You may download one copy of this selection for your own personal use. To make any further copies or to perform the work you must get permission from Hope Publishing Company or belong to and report the copying activity to CCLI, LicenSing or OneLicense.net. By selecting ""I Agree"" you are verifying that you reside in the U.S. or Canada and will only legally use this selection."
963,642,,
964,643, When Love Is Found," When love is found
and hope comes home,
sing and be glad
that two are one.
When love explodes
and fills the sky,
praise God, and share
our Maker's joy. When love has flowered
in trust and care,
build both each day,
that love may dare
to reach beyond
home's warmth and light,
to serve and strive
for truth and right. When love is tried
as loved ones change,
hold still to hope
though all seems strange,
till ease returns
and love grows wise
through listening ears
and opened eyes. When love is torn
and trust betrayed,
pray strength to love
till torments fade,
till lovers keep
no score of wrong,
but hear through pain
love's Easter song. Praise God for love,
praise God for life,
in age or youth,
in husband, wife.
Lift up your hearts,
let love be fed
through death and life
in broken bread."
965,643,,
